name	Fis1
ENSG00000136718	28.20950088
ENSG00000243444	0.141021252
ENSG00000197721	0
ENSG00000198912	13.27786491
ENSG00000198911	13.71321735
ENSG00000198917	7.449253968
ENSG00000197724	11.55730233
ENSG00000198915	2.199978753
ENSG00000198914	0.720424987
ENSG00000197728	119.3470431
ENSG00000198919	9.589851383
ENSG00000198918	99.11215897
ENSG00000118292	0.128991127
ENSG00000248636	0.057343538
ENSG00000272267	0
ENSG00000274825	0.273145788
ENSG00000274827	0
ENSG00000269068	0
ENSG00000229896	0
ENSG00000269066	0
ENSG00000269067	0
ENSG00000266774	0.077659097
ENSG00000274828	3.364228043
ENSG00000272795	0.957511058
ENSG00000132664	11.03056227
ENSG00000166049	0
ENSG00000182179	0.230055462
ENSG00000116525	2.867806022
ENSG00000166046	0.141723707
ENSG00000182175	0.01326132
ENSG00000272798	0.096173848
ENSG00000182173	14.04943358
ENSG00000145975	0
ENSG00000234329	0.589736083
ENSG00000234327	0.72394073
ENSG00000231134	0
ENSG00000231131	0
ENSG00000234322	0.169685504
ENSG00000145979	3.940254141
ENSG00000163499	0.119853516
ENSG00000257956	0.15088053
ENSG00000163491	0.109121486
ENSG00000237980	0.368429202
ENSG00000258498	0.114042307
ENSG00000237984	0.348882908
ENSG00000163497	0
ENSG00000148832	1.632716851
ENSG00000148835	7.554414561
ENSG00000148834	34.38621715
ENSG00000198857	0.667099872
ENSG00000258490	0
ENSG00000243782	0
ENSG00000243789	0.058943688
ENSG00000163762	3.823350344
ENSG00000263280	0.870899613
ENSG00000212743	0
ENSG00000189149	0.762201646
ENSG00000161896	0.041715622
ENSG00000189144	1.164505523
ENSG00000117650	23.38575097
ENSG00000188629	0
ENSG00000068878	22.89300078
ENSG00000279942	0
ENSG00000203635	0.07079708
ENSG00000279943	0.047246038
ENSG00000135750	0.032031433
ENSG00000139880	5.223050805
ENSG00000103313	0.132595776
ENSG00000207744	0
ENSG00000207741	7.785124275
ENSG00000151276	1.550835291
ENSG00000103319	6.489744111
ENSG00000103365	12.46327074
ENSG00000202322	0
ENSG00000256043	0.727587392
ENSG00000175283	16.64847537
ENSG00000229870	0
ENSG00000189306	12.5513233
ENSG00000189308	7.904842327
ENSG00000144820	0
ENSG00000144821	0.256696925
ENSG00000144824	1.411049822
ENSG00000175287	0.019927617
ENSG00000261145	0
ENSG00000205209	0.058283282
ENSG00000152409	1.721726734
ENSG00000258199	0.720707248
ENSG00000152404	9.635539932
ENSG00000152402	0.035504556
ENSG00000070388	0.020910369
ENSG00000149634	0.383679024
ENSG00000149636	29.24597912
ENSG00000145191	17.59377591
ENSG00000149633	0.021559695
ENSG00000149639	9.972048117
ENSG00000261140	2.024889035
ENSG00000169718	18.03964241
ENSG00000118946	0.083721841
ENSG00000205937	50.06809183
ENSG00000092853	15.78097139
ENSG00000092850	0.05873509
ENSG00000169710	22.56190819
ENSG00000169715	35.22888278
ENSG00000169714	282.2154942
ENSG00000155754	0.025571095
ENSG00000155755	7.421597634
ENSG00000161526	16.05386727
ENSG00000186301	1.26776526
ENSG00000186300	0.753521032
ENSG00000171777	0
ENSG00000132768	22.42275213
ENSG00000204219	0.347046682
ENSG00000230573	0
ENSG00000230570	0
ENSG00000102445	0.009514988
ENSG00000230578	0.268930575
ENSG00000204217	10.43161361
ENSG00000204084	4.442865607
ENSG00000138593	10.51064405
ENSG00000138592	3.414020161
ENSG00000138594	10.89988369
ENSG00000183576	21.90094299
ENSG00000019995	7.948103362
ENSG00000071967	2.098656064
ENSG00000100968	0.013770061
ENSG00000283526	0
ENSG00000283525	0.068219617
ENSG00000283529	0
ENSG00000283528	0.067623986
ENSG00000206913	1.67162602
ENSG00000267322	0.022402238
ENSG00000136463	15.90860849
ENSG00000272913	1.384806876
ENSG00000272910	0.463784465
ENSG00000272911	0
ENSG00000260898	0.018511474
ENSG00000119636	0.76697603
ENSG00000119632	3.495126607
ENSG00000236935	0.086441971
ENSG00000236936	0
ENSG00000119638	7.894547155
ENSG00000164176	0.374571829
ENSG00000160796	5.703004385
ENSG00000164175	0
ENSG00000232228	0
ENSG00000164171	18.01420067
ENSG00000264589	0.012414833
ENSG00000275491	0.137814957
ENSG00000275496	0.161470477
ENSG00000275494	2.828303576
ENSG00000260891	0.126280444
ENSG00000243316	0
ENSG00000201749	0
ENSG00000232623	0.199618571
ENSG00000201746	0
ENSG00000166295	17.90764168
ENSG00000156076	0.049061659
ENSG00000260896	0.228877085
ENSG00000106236	0
ENSG00000113194	67.26968156
ENSG00000255362	0.149713928
ENSG00000255363	0
ENSG00000255366	0
ENSG00000255367	0.049416422
ENSG00000255369	0.168863384
ENSG00000143748	5.720795344
ENSG00000147041	0.01212461
ENSG00000143740	8.466163379
ENSG00000147044	3.751593015
ENSG00000139318	25.38258733
ENSG00000279370	0
ENSG00000279375	0
ENSG00000231752	0.214498977
ENSG00000239569	1.183879162
ENSG00000236391	0.76265651
ENSG00000236393	0
ENSG00000236394	0
ENSG00000236397	3.324120412
ENSG00000279633	0
ENSG00000264553	0
ENSG00000279636	0.154766441
ENSG00000245888	0.17785978
ENSG00000233614	0
ENSG00000143294	26.17398899
ENSG00000233613	0.778672979
ENSG00000143297	0
ENSG00000110422	22.43120255
ENSG00000110427	1.230819134
ENSG00000124532	8.827084216
ENSG00000236064	0
ENSG00000236065	0.069153576
ENSG00000236060	0
ENSG00000124535	21.30579417
ENSG00000223537	0
ENSG00000237550	392.1210326
ENSG00000274322	0.042246549
ENSG00000266955	0
ENSG00000230882	2.26040188
ENSG00000281831	0
ENSG00000268279	0.739710166
ENSG00000238090	0.125869998
ENSG00000225899	0.470917058
ENSG00000268543	1.056163713
ENSG00000238099	0
ENSG00000238098	0.212068163
ENSG00000225891	0.549045408
ENSG00000177096	0.023700124
ENSG00000177098	0.174812015
ENSG00000120889	51.86116021
ENSG00000229795	0.235178155
ENSG00000166326	10.9808074
ENSG00000166321	2.165952557
ENSG00000166323	0.791223667
ENSG00000169764	18.9877148
ENSG00000251381	0.303601067
ENSG00000214114	3.650871933
ENSG00000214110	0.69846498
ENSG00000179314	0.562853157
ENSG00000234645	0.151866678
ENSG00000154118	1.73064362
ENSG00000225544	1.630048587
ENSG00000225548	0
ENSG00000186334	0
ENSG00000229468	0.374767769
ENSG00000250384	0
ENSG00000020219	0
ENSG00000127418	29.05150922
ENSG00000127419	10.05294111
ENSG00000179930	0
ENSG00000087502	11.40642307
ENSG00000179933	9.054678838
ENSG00000127415	0.769679306
ENSG00000219409	0
ENSG00000170873	0.375883294
ENSG00000154114	4.286339626
ENSG00000170876	39.15966465
ENSG00000227080	0
ENSG00000211670	0
ENSG00000226216	0
ENSG00000211673	0.291904544
ENSG00000226212	0
ENSG00000250071	0.052474259
ENSG00000250073	0.339922651
ENSG00000250075	0.050821526
ENSG00000262202	0.273574588
ENSG00000154380	31.85937076
ENSG00000111644	0.286052078
ENSG00000105928	1.318869152
ENSG00000105929	0.028799705
ENSG00000105926	4.352490229
ENSG00000266983	0.454530549
ENSG00000185745	0.352588796
ENSG00000257605	0.897820776
ENSG00000266985	0
ENSG00000267262	0
ENSG00000267260	0.595058092
ENSG00000262209	0.073267611
ENSG00000213638	0.311608427
ENSG00000213639	25.99886334
ENSG00000101200	0
ENSG00000101203	0.095279941
ENSG00000101204	0.736035894
ENSG00000254550	0
ENSG00000254551	0
ENSG00000254556	0
ENSG00000254554	1.229779666
ENSG00000128536	0.295076076
ENSG00000233956	0
ENSG00000227560	0
ENSG00000166793	0.078146642
ENSG00000260011	0.484075035
ENSG00000168395	5.537678732
ENSG00000147905	19.68798164
ENSG00000258626	0.184409537
ENSG00000111640	392.7681881
ENSG00000175390	30.09467443
ENSG00000204982	0
ENSG00000175395	2.162597235
ENSG00000184436	10.85511784
ENSG00000166912	4.216509322
ENSG00000183421	5.012391139
ENSG00000058799	13.4008417
ENSG00000256950	0.031725289
ENSG00000256953	0
ENSG00000256955	0.301761061
ENSG00000100150	3.061792315
ENSG00000100151	2.950299459
ENSG00000100156	0.369153908
ENSG00000150637	0.008518698
ENSG00000100154	3.436186251
ENSG00000131504	38.06708112
ENSG00000131507	22.64159726
ENSG00000131503	0.240209834
ENSG00000206168	2.056247936
ENSG00000205581	58.18008849
ENSG00000253525	0
ENSG00000247372	0.110225814
ENSG00000247373	0.203476401
ENSG00000173175	0.222588318
ENSG00000276603	0.277274483
ENSG00000072609	5.558934892
ENSG00000134480	8.027750796
ENSG00000105258	0.595080421
ENSG00000134489	0.110856878
ENSG00000105255	5.582967617
ENSG00000105251	0.144654226
ENSG00000154001	9.951250829
ENSG00000276600	0.063037444
ENSG00000205670	0.138307153
ENSG00000212182	0
ENSG00000225972	0.156153237
ENSG00000197258	2.478633659
ENSG00000182372	1.258932854
ENSG00000181938	4.494643812
ENSG00000203985	0
ENSG00000203987	0
ENSG00000197251	0
ENSG00000182379	3.107086271
ENSG00000197253	0.033422902
ENSG00000197256	9.795579656
ENSG00000207291	0.54288789
ENSG00000207292	0
ENSG00000207295	0
ENSG00000207294	0.580890042
ENSG00000252297	1.096018947
ENSG00000278816	0.191082251
ENSG00000278811	0.219243186
ENSG00000074603	6.84370503
ENSG00000263583	0
ENSG00000243273	0
ENSG00000108798	0.141911248
ENSG00000108799	7.140591673
ENSG00000147548	4.299926944
ENSG00000108797	3.238377902
ENSG00000274403	0.92351358
ENSG00000274400	0
ENSG00000264212	0
ENSG00000264217	0
ENSG00000160229	0.212355948
ENSG00000160226	0.555692272
ENSG00000160224	0.024834974
ENSG00000160223	0.544360582
ENSG00000160221	0.467253895
ENSG00000176399	1.116093275
ENSG00000107815	17.22136955
ENSG00000277879	0.486256957
ENSG00000176390	17.10715978
ENSG00000176393	18.50032097
ENSG00000257885	0
ENSG00000257884	0
ENSG00000176396	81.3032103
ENSG00000135517	0.069401439
ENSG00000221269	0
ENSG00000175841	0
ENSG00000280424	0.069784964
ENSG00000256280	0
ENSG00000252906	0.812433625
ENSG00000256282	0.170099573
ENSG00000256288	0
ENSG00000265908	0
ENSG00000251485	0.07371701
ENSG00000108179	24.96045843
ENSG00000212541	0
ENSG00000104450	11.06621386
ENSG00000108175	3.938148457
ENSG00000108176	0.246487995
ENSG00000261481	0.116644587
ENSG00000185129	3.174991941
ENSG00000185127	18.20862674
ENSG00000205903	12.98530657
ENSG00000185122	32.85909
ENSG00000279108	0
ENSG00000235092	0.676765098
ENSG00000224579	0
ENSG00000235091	0
ENSG00000224570	0
ENSG00000224577	0.332412041
ENSG00000224574	0
ENSG00000176531	2.143411532
ENSG00000176533	0.420288783
ENSG00000176532	0.029308277
ENSG00000282815	0.022802357
ENSG00000121897	2.16812815
ENSG00000228672	1.213495402
ENSG00000228677	0.105905204
ENSG00000263829	0
ENSG00000263823	0.146874853
ENSG00000263826	0.677705049
ENSG00000178947	0.388740946
ENSG00000235720	1.113800966
ENSG00000235721	0.074985806
ENSG00000063046	77.24722281
ENSG00000203546	0.052545458
ENSG00000235724	0.038116144
ENSG00000090612	1.854562036
ENSG00000235726	0
ENSG00000173141	13.0868371
ENSG00000173145	24.84137747
ENSG00000188566	15.52590451
ENSG00000107104	1.853696809
ENSG00000238286	0.470628506
ENSG00000238287	1.344208362
ENSG00000184254	0.795050473
ENSG00000238260	0.373562728
ENSG00000238266	0.037842999
ENSG00000238267	0
ENSG00000181090	2.687828974
ENSG00000238269	0
ENSG00000138207	0.120267089
ENSG00000181097	0.443879299
ENSG00000077420	0.612845561
ENSG00000111276	20.25159165
ENSG00000023902	0.699014674
ENSG00000234841	0.089299007
ENSG00000188735	5.445199589
ENSG00000184787	17.36851791
ENSG00000184786	2.123588882
ENSG00000184785	2.874195521
ENSG00000263551	0
ENSG00000188732	1.433142501
ENSG00000184788	0
ENSG00000241219	0.04635994
ENSG00000241217	0.586757618
ENSG00000174498	0.073239018
ENSG00000241211	0
ENSG00000238078	0
ENSG00000254165	0.246139848
ENSG00000254162	0.01542459
ENSG00000226746	0
ENSG00000156508	1843.505528
ENSG00000156509	3.39710379
ENSG00000188738	0.004945008
ENSG00000156502	19.16408194
ENSG00000156500	1.921845236
ENSG00000270060	0.809602846
ENSG00000156504	23.20130754
ENSG00000105887	101.8057886
ENSG00000064726	33.83067935
ENSG00000185963	9.643841215
ENSG00000105880	0.183922968
ENSG00000105889	2.558324019
ENSG00000163938	43.87312976
ENSG00000226009	0.41004003
ENSG00000226008	0.317426252
ENSG00000226005	0
ENSG00000226007	0.051089713
ENSG00000167646	1.249036735
ENSG00000187257	2.748869058
ENSG00000173852	23.12271767
ENSG00000183148	0.132220799
ENSG00000167210	0
ENSG00000124688	14.39865743
ENSG00000183145	0.250491609
ENSG00000242086	0.561118854
ENSG00000242085	1.148652626
ENSG00000196642	13.53203271
ENSG00000242083	0.072793238
ENSG00000242082	1.259921324
ENSG00000250444	0
ENSG00000262185	0.041670735
ENSG00000262180	1.445653951
ENSG00000132952	6.846001666
ENSG00000123080	6.495184014
ENSG00000262188	0
ENSG00000279807	0
ENSG00000229739	0
ENSG00000279801	0.047150166
ENSG00000279800	0.912859016
ENSG00000198898	14.49984283
ENSG00000198899	1246.397253
ENSG00000198894	4.625199957
ENSG00000198892	14.90485331
ENSG00000198890	8.904316011
ENSG00000168079	0
ENSG00000168078	20.65983059
ENSG00000007255	6.973170923
ENSG00000168071	0.585701159
ENSG00000168070	0.050490225
ENSG00000168077	2.536260169
ENSG00000092421	0.0795304
ENSG00000122687	16.71361429
ENSG00000114423	2.639517252
ENSG00000123374	15.84245569
ENSG00000116489	49.3264256
ENSG00000145832	0
ENSG00000145833	18.93467216
ENSG00000273188	0.171101632
ENSG00000198727	2054.803066
ENSG00000198720	7.255639911
ENSG00000198721	2.01706741
ENSG00000198722	7.356773305
ENSG00000273183	0.171101632
ENSG00000273180	0
ENSG00000145839	0
ENSG00000198729	0.971749141
ENSG00000237821	0
ENSG00000272017	0
ENSG00000272583	0
ENSG00000162337	18.10333827
ENSG00000149761	4.52722688
ENSG00000272588	0.484748297
ENSG00000243029	0.196246636
ENSG00000243024	0.217358294
ENSG00000243020	0
ENSG00000263368	0
ENSG00000111860	2.25922147
ENSG00000263361	0
ENSG00000111863	0.01399735
ENSG00000122026	105.6915097
ENSG00000122025	0.055868242
ENSG00000223813	0.201697931
ENSG00000249175	0.029942786
ENSG00000274666	0.132321194
ENSG00000274667	0.170850012
ENSG00000222607	0
ENSG00000078814	0.139161654
ENSG00000125650	0.222790862
ENSG00000125651	37.99695553
ENSG00000125652	9.701462558
ENSG00000254398	0.106390118
ENSG00000154447	6.166275873
ENSG00000125656	20.72419658
ENSG00000125657	2.791063265
ENSG00000165304	94.23703695
ENSG00000117425	0.157942525
ENSG00000165300	0.022021136
ENSG00000129103	39.13677606
ENSG00000080298	1.185808305
ENSG00000244676	0.127949348
ENSG00000244675	0
ENSG00000080293	0
ENSG00000260669	0.095384243
ENSG00000260668	0.314561395
ENSG00000260664	0
ENSG00000165775	2.980376142
ENSG00000260661	0
ENSG00000260660	0
ENSG00000264961	1.528658005
ENSG00000264964	5.858762227
ENSG00000264966	0
ENSG00000264968	0.361175156
ENSG00000001167	15.79118561
ENSG00000257354	0.173739113
ENSG00000213347	1.465186369
ENSG00000213341	18.3624306
ENSG00000118849	0
ENSG00000244119	2.58173352
ENSG00000178193	0
ENSG00000178199	0
ENSG00000111731	10.76008777
ENSG00000121594	0
ENSG00000224892	0.757429343
ENSG00000224895	0
ENSG00000224897	0.018429253
ENSG00000226942	0.485810071
ENSG00000226944	0
ENSG00000165121	4.271663589
ENSG00000075711	9.879513396
ENSG00000261534	0.07685764
ENSG00000231934	0
ENSG00000178445	1.124219457
ENSG00000250326	0.857613251
ENSG00000178440	0.653603423
ENSG00000274180	2.356073989
ENSG00000178449	4.547508251
ENSG00000170634	1.919137125
ENSG00000204301	0.107263241
ENSG00000170631	2.806285672
ENSG00000170632	7.191367988
ENSG00000050405	14.98893096
ENSG00000105419	3.209525223
ENSG00000170638	16.91268819
ENSG00000240106	0
ENSG00000204305	0.447483903
ENSG00000239959	0.061600217
ENSG00000164327	4.029790698
ENSG00000114204	0
ENSG00000164323	17.57179723
ENSG00000114200	2.525608878
ENSG00000184898	0.788148456
ENSG00000114209	37.08827719
ENSG00000141956	1.728733053
ENSG00000046774	0.08752738
ENSG00000241157	0.64543338
ENSG00000082014	1.955670592
ENSG00000182872	31.33729257
ENSG00000259605	0.044683849
ENSG00000259604	0
ENSG00000124181	15.71437614
ENSG00000270704	0.187383885
ENSG00000106400	6.936944604
ENSG00000106404	6.063905728
ENSG00000154079	5.445844144
ENSG00000048740	0.021165605
ENSG00000150893	0.128903665
ENSG00000197355	5.090897018
ENSG00000084710	4.135502707
ENSG00000198783	13.0868371
ENSG00000248787	0.54415929
ENSG00000143553	24.71792472
ENSG00000143552	0
ENSG00000143556	0
ENSG00000143554	0.446021604
ENSG00000223208	0
ENSG00000231528	0.028568363
ENSG00000231527	0.359313428
ENSG00000223203	0
ENSG00000231057	0.071071375
ENSG00000274080	0.025921019
ENSG00000266852	4.979057503
ENSG00000266853	0
ENSG00000266850	0.094530519
ENSG00000269883	0
ENSG00000269886	0
ENSG00000233806	0.507961311
ENSG00000086712	9.117108283
ENSG00000086717	0.16535441
ENSG00000124762	48.24244185
ENSG00000124767	167.6233297
ENSG00000124766	4.566121315
ENSG00000012504	0
ENSG00000146109	13.86729704
ENSG00000177606	69.52630249
ENSG00000177600	265.040367
ENSG00000177602	7.41429192
ENSG00000274554	0.064903915
ENSG00000274552	0
ENSG00000269559	0
ENSG00000166578	2.172434304
ENSG00000166579	9.814157341
ENSG00000166575	8.176344926
ENSG00000171051	0
ENSG00000017483	0.057886402
ENSG00000265418	0
ENSG00000234439	0
ENSG00000265413	0.150554655
ENSG00000265417	0.210276938
ENSG00000248445	0.102667028
ENSG00000235529	0.08748344
ENSG00000114786	0
ENSG00000114784	32.17377377
ENSG00000235522	0.026818561
ENSG00000235526	4.002195172
ENSG00000235527	0.0188173
ENSG00000229636	0
ENSG00000197808	3.813645376
ENSG00000273024	0.389075715
ENSG00000273027	0.378841332
ENSG00000222640	0
ENSG00000111490	1.766582806
ENSG00000163251	5.412287959
ENSG00000165805	0
ENSG00000165804	2.730939859
ENSG00000165807	0.11268478
ENSG00000165801	2.553674626
ENSG00000165802	15.25796631
ENSG00000272800	0.536866952
ENSG00000171055	15.86431632
ENSG00000213918	2.340227979
ENSG00000130810	0.674669038
ENSG00000234292	0.166603263
ENSG00000054938	0.296467007
ENSG00000234290	0.031146919
ENSG00000133943	0.877939747
ENSG00000225137	3.950557957
ENSG00000225131	0.082984292
ENSG00000225133	0
ENSG00000127526	7.40420682
ENSG00000158089	2.963594916
ENSG00000225138	3.024625045
ENSG00000267011	0.208204316
ENSG00000267015	0
ENSG00000267016	0
ENSG00000041880	4.463806676
ENSG00000116141	0.171575423
ENSG00000168710	25.39192732
ENSG00000167004	92.39439725
ENSG00000246740	0.046489799
ENSG00000100568	2.25773466
ENSG00000100567	26.07393584
ENSG00000100565	0
ENSG00000100564	10.70113045
ENSG00000150281	1.536007323
ENSG00000253197	0
ENSG00000253196	0
ENSG00000253194	0
ENSG00000253190	0.293132065
ENSG00000257433	0.171198607
ENSG00000257438	0
ENSG00000238169	0
ENSG00000089248	41.52713761
ENSG00000204869	0.062377454
ENSG00000138152	0
ENSG00000260423	0.066190752
ENSG00000252577	0.886855026
ENSG00000137288	7.643616036
ENSG00000278338	0.054036283
ENSG00000121905	0.08752738
ENSG00000278330	0.111530888
ENSG00000278332	0
ENSG00000278333	0
ENSG00000186815	3.494125482
ENSG00000186431	0
ENSG00000079134	11.27078679
ENSG00000104826	0.791095388
ENSG00000104824	43.34746099
ENSG00000104825	107.3296833
ENSG00000104823	33.45945479
ENSG00000103832	0.033099148
ENSG00000168275	7.532623457
ENSG00000065054	6.643418509
ENSG00000134324	5.93084766
ENSG00000136114	1.301276976
ENSG00000134323	0
ENSG00000168273	3.814870139
ENSG00000134321	0
ENSG00000227060	0.958564426
ENSG00000227063	54.5032632
ENSG00000232815	0.162486725
ENSG00000232811	0.295493027
ENSG00000232810	0.86648276
ENSG00000206337	0.018511474
ENSG00000224669	0
ENSG00000143942	11.9607942
ENSG00000198522	12.3745396
ENSG00000198520	0.165129829
ENSG00000198521	1.679067066
ENSG00000273344	1.673663685
ENSG00000273345	0.066577655
ENSG00000273340	0.301239434
ENSG00000273341	0.158496601
ENSG00000273343	0.920586437
ENSG00000186716	5.668706601
ENSG00000186714	0.007376381
ENSG00000278998	0.061210753
ENSG00000078269	4.082457832
ENSG00000186715	0.044856374
ENSG00000278991	0.268575317
ENSG00000278993	0.254218837
ENSG00000278995	0.208204316
ENSG00000278996	0.04650841
ENSG00000278997	0.170850012
ENSG00000062582	0.088923083
ENSG00000203772	0.984244636
ENSG00000258521	0.420934813
ENSG00000258520	0.100500007
ENSG00000258527	0.073252212
ENSG00000258526	0.288282899
ENSG00000258525	0.025234146
ENSG00000203778	5.87057573
ENSG00000207062	0.86057784
ENSG00000207063	3.057316011
ENSG00000231942	0
ENSG00000155367	0.32339042
ENSG00000155366	8.724887672
ENSG00000155363	5.738397558
ENSG00000159461	29.21600489
ENSG00000142632	2.047462899
ENSG00000248159	0
ENSG00000102870	4.189432043
ENSG00000212447	0
ENSG00000272037	0.203108406
ENSG00000212445	0
ENSG00000249116	0
ENSG00000212440	0.774520056
ENSG00000101997	8.634851976
ENSG00000162645	0.037022947
ENSG00000162642	25.46064833
ENSG00000162643	0.20730208
ENSG00000162641	0.189099505
ENSG00000231892	0
ENSG00000272293	0
ENSG00000231890	0.194632667
ENSG00000169696	3.798330357
ENSG00000141040	3.453412477
ENSG00000169692	22.06606778
ENSG00000277103	0
ENSG00000233033	0
ENSG00000223658	0.644331958
ENSG00000144671	0
ENSG00000144677	3.056788524
ENSG00000280924	0
ENSG00000233038	0
ENSG00000244476	0
ENSG00000276223	0.518651823
ENSG00000244479	0.274298796
ENSG00000156990	10.49251647
ENSG00000237499	0.113677112
ENSG00000283689	0.109189858
ENSG00000237494	1.331553105
ENSG00000237491	0.737036486
ENSG00000237493	1.538781568
ENSG00000165494	7.244342701
ENSG00000165495	0.017769656
ENSG00000233388	0
ENSG00000165490	15.74354544
ENSG00000063322	411.5306793
ENSG00000233384	0.169850889
ENSG00000233381	1.649762451
ENSG00000233382	0.594952557
ENSG00000230724	0.379865317
ENSG00000126856	0
ENSG00000265867	0
ENSG00000126858	18.5790004
ENSG00000230729	0
ENSG00000140395	4.429097037
ENSG00000140396	8.018669641
ENSG00000140391	11.69838516
ENSG00000140398	0.435374491
ENSG00000232386	0.392758649
ENSG00000232385	0.146504424
ENSG00000196862	0.010631223
ENSG00000196867	0.191575437
ENSG00000138768	30.60181412
ENSG00000138769	2.90368204
ENSG00000232389	3.587695083
ENSG00000232388	2.010366266
ENSG00000271075	0.305731601
ENSG00000271072	0
ENSG00000109255	0.357470795
ENSG00000271078	0.028212241
ENSG00000077147	61.98616643
ENSG00000161960	0.535432883
ENSG00000255133	0
ENSG00000204564	10.50429113
ENSG00000070404	4.072101697
ENSG00000255119	0.104664872
ENSG00000255118	0
ENSG00000255112	7.056653752
ENSG00000255115	0
ENSG00000271676	0
ENSG00000231630	0
ENSG00000271670	0.092942407
ENSG00000067334	5.840575499
ENSG00000095015	2.341327152
ENSG00000090020	18.06651654
ENSG00000180739	1.490523273
ENSG00000139567	0.023051192
ENSG00000250548	0
ENSG00000180730	0.081243363
ENSG00000184029	0
ENSG00000184022	0
ENSG00000275576	0.632777824
ENSG00000072803	48.63144354
ENSG00000279314	0.143252785
ENSG00000271653	0
ENSG00000173482	2.863377177
ENSG00000173480	3.924185822
ENSG00000173486	16.50912619
ENSG00000254248	0.14631991
ENSG00000130962	3.487220155
ENSG00000254244	0
ENSG00000254245	0
ENSG00000174684	15.22313189
ENSG00000128944	12.98815447
ENSG00000147439	1.600878069
ENSG00000258044	0
ENSG00000241429	0
ENSG00000147437	0.428579486
ENSG00000147432	0
ENSG00000268049	1.459775669
ENSG00000181215	0.011350681
ENSG00000268047	0
ENSG00000268043	2.915633462
ENSG00000268041	0.531131415
ENSG00000254793	0
ENSG00000244691	0
ENSG00000156711	0.064570242
ENSG00000230013	0.095856443
ENSG00000214140	0.076649016
ENSG00000244694	0
ENSG00000174130	3.445876306
ENSG00000174137	1.754044005
ENSG00000100647	6.875027942
ENSG00000100644	16.5549715
ENSG00000279317	0.013021521
ENSG00000226679	0
ENSG00000226676	0.084554591
ENSG00000226677	0.172712599
ENSG00000253015	0
ENSG00000231802	0
ENSG00000110013	1.384600911
ENSG00000110011	4.076784406
ENSG00000201998	1.276681411
ENSG00000199032	0
ENSG00000154710	0.411305585
ENSG00000100393	17.0921086
ENSG00000274712	0.521497295
ENSG00000100395	4.736446475
ENSG00000154719	29.50475693
ENSG00000100399	0.111752605
ENSG00000089057	15.13483303
ENSG00000089053	10.33931398
ENSG00000257264	0.257791439
ENSG00000257267	3.033103709
ENSG00000089050	13.46533508
ENSG00000269318	0.192347696
ENSG00000281404	1.775336314
ENSG00000258045	0.216750016
ENSG00000252174	1.873838845
ENSG00000134419	3.548482365
ENSG00000176834	5.968906061
ENSG00000182463	0
ENSG00000252172	0
ENSG00000183598	0.706678883
ENSG00000252170	0
ENSG00000259557	0
ENSG00000259556	0.111602314
ENSG00000183597	2.358656984
ENSG00000259553	0
ENSG00000196235	203.0335445
ENSG00000196236	3.719298055
ENSG00000196230	137.6738799
ENSG00000159167	0.602031135
ENSG00000196233	5.656774236
ENSG00000184009	1354.238949
ENSG00000272719	0
ENSG00000026297	0.311611824
ENSG00000158270	0.245335031
ENSG00000272717	0.206233151
ENSG00000272710	0
ENSG00000272711	8.105442447
ENSG00000283929	0.96815007
ENSG00000278341	0.509552668
ENSG00000171649	0.044199356
ENSG00000115145	9.362239222
ENSG00000119878	8.437762423
ENSG00000151743	4.872567489
ENSG00000167978	65.38844413
ENSG00000167977	43.37991718
ENSG00000151748	11.76224952
ENSG00000111653	4.267503598
ENSG00000167972	25.45673941
ENSG00000167971	0.305783517
ENSG00000163412	0.280232695
ENSG00000259087	0
ENSG00000259088	0.518651823
ENSG00000122257	11.51887271
ENSG00000206503	12.71098874
ENSG00000242703	0
ENSG00000276926	0
ENSG00000258171	0
ENSG00000258684	0
ENSG00000258682	2.016979313
ENSG00000149124	0
ENSG00000197147	8.621757716
ENSG00000197140	0.034700719
ENSG00000197142	0.068565869
ENSG00000277035	0
ENSG00000197149	0.066539524
ENSG00000121270	0.04008903
ENSG00000272568	0
ENSG00000121274	5.848843744
ENSG00000272567	0
ENSG00000164867	0.13661113
ENSG00000260541	0
ENSG00000260545	0
ENSG00000131797	2.338466729
ENSG00000131791	15.77765444
ENSG00000249451	0.166444138
ENSG00000130226	0.004279432
ENSG00000010017	28.27218042
ENSG00000249456	0.523324362
ENSG00000199226	0.563970915
ENSG00000114857	4.618738523
ENSG00000230536	0
ENSG00000125375	1.105526769
ENSG00000260093	0.061632896
ENSG00000219738	0
ENSG00000260096	0
ENSG00000260097	0.755741036
ENSG00000125378	0.056543482
ENSG00000213152	0.219479865
ENSG00000079332	17.61825887
ENSG00000079335	2.207361336
ENSG00000079337	0.432853981
ENSG00000157734	0.211525765
ENSG00000184840	182.0280845
ENSG00000227262	0.117233106
ENSG00000184845	0.014328812
ENSG00000006740	0.694739734
ENSG00000006747	0.009995527
ENSG00000227268	0.543268686
ENSG00000253978	0.230970196
ENSG00000131171	27.884739
ENSG00000131174	22.3020284
ENSG00000253973	0.039090851
ENSG00000270124	0
ENSG00000269161	0
ENSG00000261360	0.332293195
ENSG00000261366	0.281736793
ENSG00000261369	0
ENSG00000174567	0.051134687
ENSG00000171195	0
ENSG00000152904	12.33762258
ENSG00000202150	0.558548117
